,path,text
17717,./fashion_captioning/images/99785.jpg,exit back to black graphic tee 
17718,./fashion_captioning/images/32971.jpg,mark chambray minidress 
17719,./fashion_captioning/images/77574.jpg,lace inset gown 
17720,./fashion_captioning/images/105991.jpg,hibiscus print split neck blouse 
17721,./fashion_captioning/images/96380.jpg,tie front crepe blouse 
17722,./fashion_captioning/images/130355.jpg,antor loafer 
17723,./fashion_captioning/images/110940.jpg,dc comic batman tie clip 
17724,./fashion_captioning/images/93931.jpg,curvy toothpick jeans 
17725,./fashion_captioning/images/83105.jpg,two tone collar shorts sleeve piqu polo 
17726,./fashion_captioning/images/100449.jpg,shorts sleeve polo 
17727,./fashion_captioning/images/36295.jpg,true body adjustable strap bodysuit 
17728,./fashion_captioning/images/60379.jpg,rutherford classic fit sport tee 
17729,./fashion_captioning/images/55458.jpg,keep in line tank top 
17730,./fashion_captioning/images/10031.jpg,off the shoulder lace midi dress 
17731,./fashion_captioning/images/31547.jpg,lania velvet top 
17732,./fashion_captioning/images/96125.jpg,illusionist crossover one one-piece swimsuit 
17733,./fashion_captioning/images/102945.jpg,popover pocket tee 
17734,./fashion_captioning/images/108407.jpg,carlyle wrap cardigan 
17735,./fashion_captioning/images/70813.jpg,turner colorblock crewneck sweater 
17736,./fashion_captioning/images/12720.jpg,engineer stripe high waist palazzo jeans 
17737,./fashion_captioning/images/7294.jpg,polka dot frill hem shorts 
17738,./fashion_captioning/images/29753.jpg,stripe shift dress 
17739,./fashion_captioning/images/58982.jpg,247 sport hood 
17740,./fashion_captioning/images/86148.jpg,wish star cowboy boot 
17741,./fashion_captioning/images/19594.jpg,rylen knot shoulder cotton blend tank 
17742,./fashion_captioning/images/131658.jpg,clarita raffia wedge sandal 
17743,./fashion_captioning/images/25374.jpg,raro slim crepe pants 
17744,./fashion_captioning/images/20785.jpg,leon utility jacket 
17745,./fashion_captioning/images/77469.jpg,vita ribbed long sleeve top 
17746,./fashion_captioning/images/70385.jpg,trim fit non iron check dress tee 
17747,./fashion_captioning/images/25173.jpg,floral print tiered ruffle chiffon dress 
17748,./fashion_captioning/images/69396.jpg,printed fleece sweatshirt 
17749,./fashion_captioning/images/34893.jpg,geo print sleeveless fit flare dress 
17750,./fashion_captioning/images/69537.jpg,quarter zip sweater 
17751,./fashion_captioning/images/91770.jpg,slim fit jacquard performance polo 
17752,./fashion_captioning/images/98985.jpg,sidney regular fit quarter zip pullover 
17753,./fashion_captioning/images/134604.jpg,sl andridge sneaker 
17754,./fashion_captioning/images/99712.jpg,surplus cargo pants 
17755,./fashion_captioning/images/109423.jpg,cooper high waist raw hem button fly jeans jeans 
17756,./fashion_captioning/images/107153.jpg,graphic heart logo cotton tee 
17757,./fashion_captioning/images/102242.jpg,casia tie dye sweatpants 
17758,./fashion_captioning/images/120073.jpg,star dusted ring 
17759,./fashion_captioning/images/78559.jpg,carter tee 
17760,./fashion_captioning/images/133018.jpg,round toe pump 
17761,./fashion_captioning/images/90208.jpg,monroe sandal 
17762,./fashion_captioning/images/82182.jpg,lanai regular fit tropical shorts sleeve button up tee 
17763,./fashion_captioning/images/78229.jpg,city ready tank 
17764,./fashion_captioning/images/111204.jpg,stone bead bracelet 
17765,./fashion_captioning/images/30068.jpg,northside vintage muscle tank 
17766,./fashion_captioning/images/4646.jpg,floral thongs bodysuit 
17767,./fashion_captioning/images/98394.jpg,thermal lined zip hood 
17768,./fashion_captioning/images/61428.jpg,logo graphic hooded rain jacket 
17769,./fashion_captioning/images/98223.jpg,ff logo tape jersey jogging pants 
17770,./fashion_captioning/images/15804.jpg,norah maxi dress 
17771,./fashion_captioning/images/44048.jpg,one shoulder leopard minidress 
17772,./fashion_captioning/images/47213.jpg,trista metallic detail fit flare minidress 
17773,./fashion_captioning/images/42232.jpg,floral long sleeve fit flare sweater dress 
17774,./fashion_captioning/images/33809.jpg,cuffed high waist ankle straight leg jeans 
17775,./fashion_captioning/images/33922.jpg,ezra belted halter neck denim jumpsuit 
17776,./fashion_captioning/images/52260.jpg,grier stripe sleeveless maxi dress 
17777,./fashion_captioning/images/40147.jpg,good waist side slit crop jeans 
17778,./fashion_captioning/images/1783.jpg,chelsea tiered ruffle maxi dress 
17779,./fashion_captioning/images/82368.jpg,hudson two tone cardigan sweater 
17780,./fashion_captioning/images/17646.jpg,ruffle strap tank top 
17781,./fashion_captioning/images/134508.jpg,bona ankle strap sandal 
17782,./fashion_captioning/images/88941.jpg,patty genuine shearling trim boot 
17783,./fashion_captioning/images/123873.jpg,54mm mirrored cat eye sunglass 
17784,./fashion_captioning/images/13245.jpg,mixed medium joggers pants 
17785,./fashion_captioning/images/62437.jpg,cosmos performance zip hood 
17786,./fashion_captioning/images/37694.jpg,ruffle neck flutter sleeve a line dress 
17787,./fashion_captioning/images/60088.jpg,superfine slim fit tipped piqu polo 
17788,./fashion_captioning/images/100776.jpg,shaped fit stripe shorts sleeve button up performance tee 
17789,./fashion_captioning/images/83530.jpg,slim fit stripe button down tee 
17790,./fashion_captioning/images/122680.jpg,stone stud earring 
17791,./fashion_captioning/images/6076.jpg,microcheck ruffle hem seersucker shorts 
17792,./fashion_captioning/images/132990.jpg,flexure perforated sneaker 
17793,./fashion_captioning/images/15668.jpg,logo tee 
17794,./fashion_captioning/images/125570.jpg,queen scorpion leather belt 
17795,./fashion_captioning/images/53496.jpg,wide leg pajamas pants 
17796,./fashion_captioning/images/98444.jpg,geo pattern swim trunk 
17797,./fashion_captioning/images/52271.jpg,alexa high waist wide leg trousers jeans 
17798,./fashion_captioning/images/43459.jpg,fluted hem dress 
17799,./fashion_captioning/images/55946.jpg,the tomas high waist wide leg jeans 
17800,./fashion_captioning/images/5467.jpg,the stiletto high waist raw hem crop jeans jeans 
17801,./fashion_captioning/images/129650.jpg,wishp pump 
17802,./fashion_captioning/images/62262.jpg,faux shearling trim denim trucker jacket 
17803,./fashion_captioning/images/19768.jpg,polka dot silk camisole 
17804,./fashion_captioning/images/24785.jpg,bria trench coat 
17805,./fashion_captioning/images/54040.jpg,oversized faux fur collar corduroy trucker jacket 
17806,./fashion_captioning/images/15938.jpg,tie dye print top 
17807,./fashion_captioning/images/83941.jpg,elan slide sandal 
17808,./fashion_captioning/images/105434.jpg,denim maxi peasant skirt 
17809,./fashion_captioning/images/55545.jpg,texture knit wool blend sheath dress 
17810,./fashion_captioning/images/19880.jpg,reversible faux shearling hood 
17811,./fashion_captioning/images/57749.jpg,fordson fleece hood 
17812,./fashion_captioning/images/74202.jpg,cheyenne off the shoulder cover up maxi dress 
17813,./fashion_captioning/images/121944.jpg,heart of heart necklace 
17814,./fashion_captioning/images/121689.jpg,deco ii mid 16mm bracelet watchband 
17815,./fashion_captioning/images/39772.jpg,cordelia fair isle wool alpaca blend sweater 
17816,./fashion_captioning/images/111527.jpg,selway geometric silk thongs tie 
17817,./fashion_captioning/images/45585.jpg,mari side slit raw hem jeans 
17818,./fashion_captioning/images/112818.jpg,53mm polarized round sunglass 
17819,./fashion_captioning/images/16516.jpg,dot print blouse 
17820,./fashion_captioning/images/130621.jpg,izzy fringe pointed toe boot 
17821,./fashion_captioning/images/82023.jpg,222 banda dicy embroidered t tee 
17822,./fashion_captioning/images/48761.jpg,arctic foxy teddy vest 
17823,./fashion_captioning/images/36641.jpg,cashmere pullover 
17824,./fashion_captioning/images/63949.jpg,zip pocket crewneck sweatshirt 
17825,./fashion_captioning/images/123237.jpg,71mm oversize cat eye sunglass 
17826,./fashion_captioning/images/22126.jpg,palm print crop tee 
17827,./fashion_captioning/images/62221.jpg,stretch slub polo 
17828,./fashion_captioning/images/55542.jpg,natalie plaid blouse 
17829,./fashion_captioning/images/97420.jpg,split long sleeve floral dress 
17830,./fashion_captioning/images/5886.jpg,illusion underwire side support bra 
17831,./fashion_captioning/images/51235.jpg,neck tie twill blouse 
17832,./fashion_captioning/images/36324.jpg,everyday pleat front blouse 
17833,./fashion_captioning/images/45925.jpg,zadie high waist corduroy straight leg pants 
17834,./fashion_captioning/images/5374.jpg,mila stretch ankle jeans jeans 
17835,./fashion_captioning/images/4905.jpg,seamless underwire t tee bra 
17836,./fashion_captioning/images/25115.jpg,sleeveless front ruched minidress 
17837,./fashion_captioning/images/55454.jpg,full zip hooded track jacket 
17838,./fashion_captioning/images/40269.jpg,rock solid twist front one one-piece swimsuit 
17839,./fashion_captioning/images/44574.jpg,illusion embellished lace chiffon gown 
17840,./fashion_captioning/images/89124.jpg,soft 7 mid top sneaker 
17841,./fashion_captioning/images/62982.jpg,transcend lennox slim fit jeans 
17842,./fashion_captioning/images/2010.jpg,annmarie smock detail high neck top 
17843,./fashion_captioning/images/12609.jpg,jersey top 
17844,./fashion_captioning/images/17373.jpg,jerry high waist vintage denim bermuda shorts 
17845,./fashion_captioning/images/27056.jpg,dazzling 4 way piqu reversible bikini top 
17846,./fashion_captioning/images/1617.jpg,printed sleeveless top 
17847,./fashion_captioning/images/34451.jpg,isadora floral print wrap midi dress 
17848,./fashion_captioning/images/40071.jpg,honeycomb smocked silk blouse 
17849,./fashion_captioning/images/100272.jpg,assorted 3 pack no show sock 
17850,./fashion_captioning/images/56979.jpg,shell print regular fit knit tee 
17851,./fashion_captioning/images/3284.jpg,pintuck detail lace gown 
17852,./fashion_captioning/images/62106.jpg,graduate sud slim straight leg pants 
17853,./fashion_captioning/images/11411.jpg,snake print midi skirt 
17854,./fashion_captioning/images/101802.jpg,kemala silk blend maxi dress 
17855,./fashion_captioning/images/103880.jpg,animal print crossover halter neck gown 
17856,./fashion_captioning/images/64721.jpg,urquharts print tee 
17857,./fashion_captioning/images/127578.jpg,eloise thongs flat 
17858,./fashion_captioning/images/131915.jpg,milky way wedge boot 
17859,./fashion_captioning/images/893.jpg,patchwork silk tee 
17860,./fashion_captioning/images/69117.jpg,slim five pocket pants 
17861,./fashion_captioning/images/103876.jpg,desarae lace underwire bodysuit 
17862,./fashion_captioning/images/132218.jpg,ariana platform wedge slide sandal 
17863,./fashion_captioning/images/133319.jpg,romy d grad glitter pump 
17864,./fashion_captioning/images/29975.jpg,shorts sleeve v neck sheath dress 
17865,./fashion_captioning/images/45635.jpg,leopard ruched prairie blouse 
17866,./fashion_captioning/images/91327.jpg,decollete pointy toe pump 
17867,./fashion_captioning/images/9222.jpg,good waist high waist crop jeans jeans 
17868,./fashion_captioning/images/24390.jpg,long linen blend cardigan 
17869,./fashion_captioning/images/81725.jpg,high performance wool joggers pants 
17870,./fashion_captioning/images/107725.jpg,anabella puff sleeve t tee dress 
17871,./fashion_captioning/images/81861.jpg,jasper oxford button down tee 
17872,./fashion_captioning/images/42677.jpg,sand ripple linen cotton jacket 
17873,./fashion_captioning/images/60458.jpg,technical stretch 7 inch shorts 
17874,./fashion_captioning/images/53837.jpg,rambla check jacket 
17875,./fashion_captioning/images/14592.jpg,floral lace crop cardigan 
17876,./fashion_captioning/images/25189.jpg,supersoft sweatshirt sleep top 
17877,./fashion_captioning/images/30641.jpg,sheer stripe cardigan 
17878,./fashion_captioning/images/62628.jpg,assorted 3 pack sock 
17879,./fashion_captioning/images/14575.jpg,fine line bandeau one one-piece swimsuit 
17880,./fashion_captioning/images/106553.jpg,miya spot print long sleeve midi dress 
17881,./fashion_captioning/images/35550.jpg,sawyer corduroy wide leg crop pants 
17882,./fashion_captioning/images/113972.jpg,dandelion venetian loafer 
17883,./fashion_captioning/images/25248.jpg,lightweight crop cardigan 
17884,./fashion_captioning/images/122790.jpg,cayne crescent plated pendant necklace 
17885,./fashion_captioning/images/46174.jpg,rosana long sleeve faux leather shirtdress 
17886,./fashion_captioning/images/77103.jpg,oversize top wide leg pants 
17887,./fashion_captioning/images/32694.jpg,saxonne leather tee 
17888,./fashion_captioning/images/129949.jpg,u path x sneaker 
17889,./fashion_captioning/images/13718.jpg,love in white crochet sleeveless cotton shift dress 
17890,./fashion_captioning/images/72637.jpg,flat front stripe wool cotton dress pants 
17891,./fashion_captioning/images/79374.jpg,crystal star top 
17892,./fashion_captioning/images/38384.jpg,oversize embroidered velour hood 
17893,./fashion_captioning/images/52228.jpg,vareuse paris print jacquard blouse 
17894,./fashion_captioning/images/42893.jpg,geo print long sleeve top 
17895,./fashion_captioning/images/48856.jpg,goddess one shoulder one one-piece swimsuit 
17896,./fashion_captioning/images/33758.jpg,chamberlan tweed blazer 
17897,./fashion_captioning/images/37652.jpg,thermoball eco packable jacket 
17898,./fashion_captioning/images/31375.jpg,antonioni pocket pencil skirt 
17899,./fashion_captioning/images/21772.jpg,pork chop jeans jeans 
17900,./fashion_captioning/images/116340.jpg,by your side ostrich feather leather bucket bag 
17901,./fashion_captioning/images/69806.jpg,ventura regular fit plaid sport tee 
17902,./fashion_captioning/images/101717.jpg,sequoia denim shorts 
17903,./fashion_captioning/images/59368.jpg,galileo floral blue regular fit shorts sleeve tee 
17904,./fashion_captioning/images/123982.jpg,slip for beauty sleep 3 pack slipsilk hair tie 
17905,./fashion_captioning/images/63493.jpg,regular fit interlock polo 
17906,./fashion_captioning/images/110766.jpg,whitehall feather thongs tie 
17907,./fashion_captioning/images/91200.jpg,venom wedge sneaker 
17908,./fashion_captioning/images/109608.jpg,three quarter sleeve jersey cascade faux wrap dress 
17909,./fashion_captioning/images/27624.jpg,zip shoulder top 
17910,./fashion_captioning/images/27112.jpg,tie dye baby tee 
17911,./fashion_captioning/images/98348.jpg,3 pack mid waist thongs 
17912,./fashion_captioning/images/24099.jpg,stripe tee 
17913,./fashion_captioning/images/65921.jpg,slim fit stripe knit polo tee 
17914,./fashion_captioning/images/43232.jpg,organic cotton chambray tee 
17915,./fashion_captioning/images/127785.jpg,bali sandal 
17916,./fashion_captioning/images/14095.jpg,ruched midi skirt 
17917,./fashion_captioning/images/10885.jpg,v neck pointelle sweater 
17918,./fashion_captioning/images/36441.jpg,stretch crepe jeans pants 
17919,./fashion_captioning/images/2778.jpg,aurora shirtdress 
17920,./fashion_captioning/images/112995.jpg,bold distort sneaker 
17921,./fashion_captioning/images/93767.jpg,kick fit crop jeans 
17922,./fashion_captioning/images/71490.jpg,slim fit jersey dress tee 
17923,./fashion_captioning/images/38193.jpg,badge of sport mesh crop training top 
17924,./fashion_captioning/images/43869.jpg,giulia long sleeve ribbed m lange maternity dress 
17925,./fashion_captioning/images/2776.jpg,print crop sweatshirt 
17926,./fashion_captioning/images/24095.jpg,the striped flounce sleeveless top 
17927,./fashion_captioning/images/130449.jpg,tilton slip on 
17928,./fashion_captioning/images/96424.jpg,romilly mixed print long sleeve smocked minidress 
17929,./fashion_captioning/images/89672.jpg,andala sneaker 
17930,./fashion_captioning/images/3691.jpg,tara eyelet panel maternity nursing blouse 
17931,./fashion_captioning/images/17355.jpg,embellished knit jacket 
17932,./fashion_captioning/images/75217.jpg,on the prowl original rise thongs 
17933,./fashion_captioning/images/108806.jpg,maternity nursing henley jumpsuit 
17934,./fashion_captioning/images/66415.jpg,fifty50 fade pro board shorts 
17935,./fashion_captioning/images/93662.jpg,foiled print twinset plus size 
17936,./fashion_captioning/images/74305.jpg,oh boy distressed boyfriend jeans 
17937,./fashion_captioning/images/52664.jpg,pocket silk blouse 
17938,./fashion_captioning/images/124363.jpg,whipstitch leather belt 
17939,./fashion_captioning/images/51024.jpg,tintor color by number tinsel stripe sweater 
17940,./fashion_captioning/images/128259.jpg,santiam sandal 
17941,./fashion_captioning/images/97128.jpg,spacy crewneck sweater 
17942,./fashion_captioning/images/126493.jpg,the pizza iphone 11 11 pro 11 pro max case 
17943,./fashion_captioning/images/33328.jpg,organic cotton blend cardigan 
17944,./fashion_captioning/images/46226.jpg,zooey waterproof rain jacket 
17945,./fashion_captioning/images/111940.jpg,subterra 15 inch laptop bag 
17946,./fashion_captioning/images/89855.jpg,yarden wedge boot 
17947,./fashion_captioning/images/35532.jpg,beaded shorts sleeve blouse 
17948,./fashion_captioning/images/32655.jpg,patriotism crew sock 
17949,./fashion_captioning/images/89155.jpg,kreesell knee high boot 
17950,./fashion_captioning/images/62884.jpg,smartcare trim fit solid dress tee 
17951,./fashion_captioning/images/65128.jpg,gg star print technical jersey joggers pants 
17952,./fashion_captioning/images/95144.jpg,feather sleeve poplin tee 
17953,./fashion_captioning/images/70727.jpg,masc hi straight leg jeans 
17954,./fashion_captioning/images/119464.jpg,t classic gentleman powermatic bracelet watch 40mm 
17955,./fashion_captioning/images/62200.jpg,everett sud slim straight fit pants 
17956,./fashion_captioning/images/117352.jpg,voyageur sheryl nylon business tote 
17957,./fashion_captioning/images/25488.jpg,hayden wide leg crop pants 
17958,./fashion_captioning/images/52832.jpg,raglan sleeve hood 
17959,./fashion_captioning/images/22836.jpg,strapless riri wide leg jumpsuit 
17960,./fashion_captioning/images/104136.jpg,jason wu lace slip 
17961,./fashion_captioning/images/1696.jpg,water resistant coat with removable hood 
17962,./fashion_captioning/images/31935.jpg,cecelia floral appliqu stripe sheath dress 
17963,./fashion_captioning/images/44652.jpg,galaxy scoop neck sport bra 
17964,./fashion_captioning/images/31538.jpg,seberg stripe tee 
17965,./fashion_captioning/images/13232.jpg,crop faux suede pants 
17966,./fashion_captioning/images/105350.jpg,abbey high waist bootcut jeans 
17967,./fashion_captioning/images/11163.jpg,madeline top 
17968,./fashion_captioning/images/17027.jpg,feather collar sweater 
17969,./fashion_captioning/images/57681.jpg,slub slim fit polo tee 
17970,./fashion_captioning/images/43130.jpg,gingham slim pants 
17971,./fashion_captioning/images/3724.jpg,transcend manhattan maternity bootcut jeans 
17972,./fashion_captioning/images/121062.jpg,adina s jewel thin tennis bracelet 
17973,./fashion_captioning/images/106601.jpg,hat black heavenly reversible one one-piece swimsuit 
17974,./fashion_captioning/images/10294.jpg,mason tie strap crop tank top 
17975,./fashion_captioning/images/102804.jpg,travel light long sleeve cotton dress 
17976,./fashion_captioning/images/43375.jpg,stripe draped asymmetrical cashmere sweater 
17977,./fashion_captioning/images/93774.jpg,cecilia belted georgette pants 
17978,./fashion_captioning/images/108516.jpg,polka dot long sleeve crewneck t tee 
17979,./fashion_captioning/images/8904.jpg,wave paisley cotton jumpsuit 
17980,./fashion_captioning/images/3424.jpg,jamdani anu cover up dress 
17981,./fashion_captioning/images/20635.jpg,button detail center seam flare crop trousers 
17982,./fashion_captioning/images/93301.jpg,wisteria cotton blend blouse 
17983,./fashion_captioning/images/94541.jpg,selby long sleeve sequin velvet minidress 
17984,./fashion_captioning/images/79962.jpg,daphne long sleeve sequin cocktail dress 
17985,./fashion_captioning/images/76923.jpg,darcey metallic wool blend turtleneck sweater tank 
17986,./fashion_captioning/images/102078.jpg,floral print washed sateen peplum top 
17987,./fashion_captioning/images/116956.jpg,cross 3 degrad leather crossbody bag 
17988,./fashion_captioning/images/2225.jpg,floral print asymmetrical dress 
17989,./fashion_captioning/images/113056.jpg,warren cap toe derby 
17990,./fashion_captioning/images/114247.jpg,napoli sneaker 
17991,./fashion_captioning/images/126842.jpg,star howlite barrette 
17992,./fashion_captioning/images/33753.jpg,gidget denim shorts 
17993,./fashion_captioning/images/46749.jpg,dranefield diamond quilted jacket 
17994,./fashion_captioning/images/113799.jpg,dress fit black full length insole 
17995,./fashion_captioning/images/19432.jpg,titana terra m lange straight leg pants 
17996,./fashion_captioning/images/53923.jpg,floral jacquard robe jacket 
17997,./fashion_captioning/images/53273.jpg,velour maxi wrap dress 
17998,./fashion_captioning/images/54203.jpg,floral print pleated top 
17999,./fashion_captioning/images/132298.jpg,j ren e florencio sandal 
18000,./fashion_captioning/images/62962.jpg,endurance extra slim fit stretch solid dress tee 
18001,./fashion_captioning/images/77843.jpg,surf side stripe hood 
18002,./fashion_captioning/images/43623.jpg,malorie sequin knit body con minidress 
18003,./fashion_captioning/images/130590.jpg,amelia slide sandal 
18004,./fashion_captioning/images/27516.jpg,501 ripped high waist cutoff denim shorts 
18005,./fashion_captioning/images/92199.jpg,shaped fit stretch button up tee 
18006,./fashion_captioning/images/24991.jpg,intimately fp june eyelet bralette 
18007,./fashion_captioning/images/90346.jpg,4g button charm chelsea boot 
18008,./fashion_captioning/images/34565.jpg,washed jeans jeans 
18009,./fashion_captioning/images/111011.jpg,herringbone silk tie 
18010,./fashion_captioning/images/89890.jpg,mya stretch boot 
18011,./fashion_captioning/images/26001.jpg,drape wrap sleeveless top 
18012,./fashion_captioning/images/132679.jpg,laurel boot 
18013,./fashion_captioning/images/7510.jpg,bowery knit top 
18014,./fashion_captioning/images/56865.jpg,riviera slim fit print tee 
18015,./fashion_captioning/images/124372.jpg,solar plant print modal cashmere scarf 
18016,./fashion_captioning/images/103038.jpg,cotton deluxe pajamas 
18017,./fashion_captioning/images/81553.jpg,you deserve it jacket 
18018,./fashion_captioning/images/79303.jpg,london floral long sleeve minidress 
18019,./fashion_captioning/images/121282.jpg,cultured pearl crystal mismatched drop earring 
18020,./fashion_captioning/images/129069.jpg,bode mule 
18021,./fashion_captioning/images/104924.jpg,eaze twist shorts sleeve jumpsuit 
18022,./fashion_captioning/images/28306.jpg,dot print organic cotton shift dress 
18023,./fashion_captioning/images/44535.jpg,the kitten raw hem camo ankle jeans jeans 
18024,./fashion_captioning/images/50759.jpg,pretty eyelet dress 
18025,./fashion_captioning/images/50634.jpg,ditsy zone long sleeve blouse 
18026,./fashion_captioning/images/115086.jpg,mini hammock leather hobo 
18027,./fashion_captioning/images/96685.jpg,tie dye boatneck long sleeve cotton sweater 
18028,./fashion_captioning/images/45903.jpg,yasmin long sleeve faux wrap minidress 
18029,./fashion_captioning/images/48440.jpg,drink positive thought fleece sweatshirt 
18030,./fashion_captioning/images/129635.jpg,serena pointed toe pump 
18031,./fashion_captioning/images/10048.jpg,floral print long sleeve drop waist dress 
18032,./fashion_captioning/images/9575.jpg,disposto shirtdress 
18033,./fashion_captioning/images/77159.jpg,tie neck long sleeve lace cocktail dress 
18034,./fashion_captioning/images/109654.jpg,johellana crop tweed jacket 
18035,./fashion_captioning/images/76153.jpg,plaid sweater dress 
18036,./fashion_captioning/images/69213.jpg,trim fit wool sport coat 
18037,./fashion_captioning/images/52164.jpg,emilia belted coat 
18038,./fashion_captioning/images/66495.jpg,sportstyle 2x regular fit shorts 
18039,./fashion_captioning/images/105945.jpg,agave floral print bell sleeve top 
18040,./fashion_captioning/images/114515.jpg,arezzo penny loafer 
18041,./fashion_captioning/images/100785.jpg,deadly stone mod 2 0 board shorts 
18042,./fashion_captioning/images/2004.jpg,retro bikini bottom 
18043,./fashion_captioning/images/117723.jpg,convertible tote backpack 
18044,./fashion_captioning/images/69114.jpg,herringbone slim fit wool blend blazer 
18045,./fashion_captioning/images/39333.jpg,print tulle evening gown 
18046,./fashion_captioning/images/43651.jpg,double breasted wool military coat 
18047,./fashion_captioning/images/116525.jpg,mini pandora croc embossed calfskin shoulder bag 
18048,./fashion_captioning/images/77108.jpg,print long sleeve roll tab faux wrap dress 
18049,./fashion_captioning/images/80212.jpg,shimmer long sleeve gown 
18050,./fashion_captioning/images/24343.jpg,colleen stripe linen tee 
18051,./fashion_captioning/images/59556.jpg,two tone 2 0 straight leg pants 
18052,./fashion_captioning/images/114409.jpg,billfish boat shoe 
18053,./fashion_captioning/images/84833.jpg,shelton road sneaker 
18054,./fashion_captioning/images/51640.jpg,polartec fleece half zip pullover jacket 
18055,./fashion_captioning/images/114644.jpg,lxcon sneaker 
18056,./fashion_captioning/images/43567.jpg,tayla butterfly print minidress 
18057,./fashion_captioning/images/110548.jpg,deke lapel pin 
18058,./fashion_captioning/images/68568.jpg,authentic cotton crewneck sweatshirt 
18059,./fashion_captioning/images/68092.jpg,slim fit metallic shooting stripe wool silk blend blazer 
18060,./fashion_captioning/images/34272.jpg,vintage patchwork print poplin midi dress 
18061,./fashion_captioning/images/115744.jpg,my world croc embossed vegan leather tote 
18062,./fashion_captioning/images/16274.jpg,ruffle one shoulder maternity dress 
18063,./fashion_captioning/images/71850.jpg,slim straight leg jeans 
18064,./fashion_captioning/images/131473.jpg,lifestyle sandal 
18065,./fashion_captioning/images/11299.jpg,noelle wrap dress 
18066,./fashion_captioning/images/53453.jpg,michael kor belted stretch jacquard sheath dress 
18067,./fashion_captioning/images/51684.jpg,duran duran graphic tee 
18068,./fashion_captioning/images/66836.jpg,trim fit subtle stripe dress tee 
18069,./fashion_captioning/images/94808.jpg,nino snake print patchwork faux leather coat 
18070,./fashion_captioning/images/103462.jpg,hacci tapered pajamas pants 
18071,./fashion_captioning/images/118292.jpg,hudson mini leather bucket bag 
18072,./fashion_captioning/images/5546.jpg,faux leather bodysuit 
18073,./fashion_captioning/images/30527.jpg,logging out no show sock 
18074,./fashion_captioning/images/10926.jpg,tile dot shift dress 
18075,./fashion_captioning/images/8216.jpg,sequin evening dress 
18076,./fashion_captioning/images/45093.jpg,sheer talent animal print mesh top 
18077,./fashion_captioning/images/79048.jpg,split front seam bootcut jeans 
18078,./fashion_captioning/images/10514.jpg,giannice jacket 
18079,./fashion_captioning/images/53142.jpg,x influencers corset top 
18080,./fashion_captioning/images/31531.jpg,imogen floral minidress 
18081,./fashion_captioning/images/126105.jpg,heritage 56mm square sunglass 
18082,./fashion_captioning/images/99993.jpg,hustler hood 
18083,./fashion_captioning/images/50038.jpg,sleeveless high low gown 
18084,./fashion_captioning/images/16065.jpg,rhea embroidered tee 
18085,./fashion_captioning/images/133552.jpg,moroccan indoor slippers 
18086,./fashion_captioning/images/130153.jpg,bianca tie platform sandal 
18087,./fashion_captioning/images/104887.jpg,harlequin sport bra 
18088,./fashion_captioning/images/54743.jpg,python tee 
18089,./fashion_captioning/images/104276.jpg,flounce sleeve silk blouse 
18090,./fashion_captioning/images/91360.jpg,el m2ab genuine shearling boot 
18091,./fashion_captioning/images/17834.jpg,reva cuffed crop pants 
18092,./fashion_captioning/images/54041.jpg,madonna plaid jeans pants 
18093,./fashion_captioning/images/6326.jpg,going place classic tee 
18094,./fashion_captioning/images/32117.jpg,open back maxi dress 
18095,./fashion_captioning/images/30951.jpg,lounge shorts 
18096,./fashion_captioning/images/27850.jpg,seamed scoop neck tank bodysuit 
18097,./fashion_captioning/images/37003.jpg,gwen feather print blouse 
18098,./fashion_captioning/images/53275.jpg,coat with detachable liner and hood 
18099,./fashion_captioning/images/133072.jpg,havianas summer flip flop 
18100,./fashion_captioning/images/78686.jpg,slouchy tencel lyocell blend ankle pants 
18101,./fashion_captioning/images/52841.jpg,raw hem jeans jeans 
18102,./fashion_captioning/images/61696.jpg,floral slim fit cotton crewneck t tee 
18103,./fashion_captioning/images/5813.jpg,tie dye cinched maxi dress 
18104,./fashion_captioning/images/59247.jpg,regent regular fit check dress tee 
18105,./fashion_captioning/images/40111.jpg,asymmetrical halter body con dress 
18106,./fashion_captioning/images/104544.jpg,cora floral tile long sleeve silk shirtdress 
18107,./fashion_captioning/images/69203.jpg,regular fit flat front dress pants 
18108,./fashion_captioning/images/120906.jpg,initial pendant necklace 
18109,./fashion_captioning/images/68217.jpg,bassin slim fit textured button up tee 
18110,./fashion_captioning/images/112604.jpg,double woven bead bracelet 
18111,./fashion_captioning/images/40808.jpg,viviana ruffle wool blend sweater 
18112,./fashion_captioning/images/84643.jpg,air max 97 utility sneaker 
18113,./fashion_captioning/images/23755.jpg,sportswear crewneck sweatshirt 
18114,./fashion_captioning/images/125509.jpg,primrose 60mm gradient cat eye sunglass 
18115,./fashion_captioning/images/108984.jpg,louisa pants 
18116,./fashion_captioning/images/14566.jpg,d grad floral strapless jumpsuit 
18117,./fashion_captioning/images/102820.jpg,thongs taffeta shift dress 
18118,./fashion_captioning/images/17514.jpg,le high slit hem jeans jeans 
18119,./fashion_captioning/images/65057.jpg,antonio slim fit stretch plaid dress tee 
18120,./fashion_captioning/images/43269.jpg,zebra print tee 
18121,./fashion_captioning/images/76846.jpg,jersey funnel neck top 
18122,./fashion_captioning/images/38617.jpg,the pixie fray ankle jeans jeans 
